-38.68352,-72.50254
-38.68353,-72.50255
-38.68354,-72.50255
-38.68355,-72.50256
-38.68356,-72.50256
-38.68357,-72.50256
-38.68358,-72.50257
-38.68359,-72.50257
-38.6836,-72.50258
-38.68361,-72.50258
-38.68362,-72.50258
-38.68362,-72.50259
-38.68363,-72.50259
-38.68364,-72.50259
-38.68364,-72.5026
-38.68365,-72.5026
-38.68366,-72.5026
-38.68367,-72.5026
-38.68367,-72.50261
-38.68368,-72.50261
-38.68369,-72.50261
-38.68369,-72.50262
-38.6837,-72.50262
-38.68371,-72.50262
-38.68371,-72.50263
-38.68372,-72.50263
-38.68373,-72.50263
-38.68374,-72.50264
-38.68375,-72.50264
-38.68376,-72.50265
-38.68377,-72.50265
-38.68378,-72.50265
-38.68379,-72.50266
-38.6838,-72.50266
-38.68381,-72.50267
-38.68382,-72.50267
-38.68383,-72.50267
-38.68384,-72.50268
-38.68385,-72.50268
-38.68386,-72.50268
-38.68386,-72.50269
-38.68387,-72.50269
-38.68388,-72.50269
-38.68389,-72.50269
-38.68389,-72.5027
-38.6839,-72.5027
-38.68391,-72.5027
-38.68392,-72.50271
-38.68393,-72.50271
-38.68394,-72.50271
-38.68395,-72.50272
-38.68396,-72.50272
-38.68397,-72.50273
-38.68398,-72.50273
-38.68399,-72.50273
-38.684,-72.50274
-38.68401,-72.50274
-38.68402,-72.50274
-38.68403,-72.50275
-38.68404,-72.50275
-38.68405,-72.50275
-38.68405,-72.50276
-38.68406,-72.50276
-38.68407,-72.50276
-38.68408,-72.50277
-38.68409,-72.50277
-38.6841,-72.50277
-38.68411,-72.50278
-38.68439,-72.50288
-38.68468,-72.50305
-38.68475,-72.5031
-38.68473,-72.50317
-38.68467,-72.50338
-38.6845,-72.50392
-38.68425,-72.5047
-38.68413,-72.50509
-38.68394,-72.50573
-38.68381,-72.50605
-38.68371,-72.50628
-38.6836,-72.50656
-38.6834,-72.50699
-38.68335,-72.5071
-38.68332,-72.50717
-38.68313,-72.50765
-38.68299,-72.50803
-38.68283,-72.50838
-38.68262,-72.50881
-38.68252,-72.50902
-38.68248,-72.5091
-38.68237,-72.5093
-38.6823,-72.50941
-38.68224,-72.50948
-38.68215,-72.50956
-38.68207,-72.50961
-38.68196,-72.50963
-38.68184,-72.50964
-38.68177,-72.50964
-38.68131,-72.50962
-38.6812,-72.50961
-38.68111,-72.50962
-38.68105,-72.50963
-38.68097,-72.50968
-38.68081,-72.50983
-38.6807,-72.50997
-38.68061,-72.51009
-38.68061,-72.5101
-38.6806,-72.51011
-38.68061,-72.51013
-38.68061,-72.51014
-38.68096,-72.51052
-38.68101,-72.51058
-38.68139,-72.51101
-38.68152,-72.51115
-38.68173,-72.51136
-38.6818,-72.51145
-38.68204,-72.51171
-38.6822,-72.51189
-38.6824,-72.51208
-38.68241,-72.51209
-38.68245,-72.51212
-38.68261,-72.51224
-38.68281,-72.51235
-38.68297,-72.51243
-38.6831,-72.51247
-38.68335,-72.51254
-38.68352,-72.51256
-38.68368,-72.51257
-38.68385,-72.51256
-38.68423,-72.51248
-38.68446,-72.51244
-38.68456,-72.51242
-38.68463,-72.5124
-38.68498,-72.51232
-38.68518,-72.51224
-38.6854,-72.51222
-38.68577,-72.51234
-38.68589,-72.5124
-38.68592,-72.51242
-38.68608,-72.51249
-38.68623,-72.51258
-38.68646,-72.5127
-38.68674,-72.51284
-38.6869,-72.51288
-38.68706,-72.51292
-38.68738,-72.51302
-38.68763,-72.51316
-38.68766,-72.51318
-38.68768,-72.51319
-38.6878,-72.51329
-38.68781,-72.51329
-38.68783,-72.51331
-38.68794,-72.5134
-38.68806,-72.51354
-38.6882,-72.5137
-38.6883,-72.51384
-38.6884,-72.51401
-38.68853,-72.51425
-38.68871,-72.51461
-38.68886,-72.5149
-38.68905,-72.51529
-38.68984,-72.51679
-38.69031,-72.51774
-38.69051,-72.51813
-38.69067,-72.51846
-38.69071,-72.51854
-38.69083,-72.51872
-38.69108,-72.51923
-38.69132,-72.51975
-38.69151,-72.52012
-38.6916,-72.5203
-38.69177,-72.52065
-38.69286,-72.52289
-38.69459,-72.52626
-38.69467,-72.52646
-38.69471,-72.5266
-38.69474,-72.52665
-38.69478,-72.52676
-38.69488,-72.52707
-38.69496,-72.52725
-38.69533,-72.52798
-38.69539,-72.52808
-38.69546,-72.52819
-38.69554,-72.52831
-38.69563,-72.52842
-38.69567,-72.52848
-38.6957,-72.52854
-38.6957,-72.52855
-38.69571,-72.52856
-38.69572,-72.52856
-38.69576,-72.52861
-38.69584,-72.52876
-38.69602,-72.52916
-38.69652,-72.53012
-38.69666,-72.53043
-38.69693,-72.53099
-38.69752,-72.53225
-38.69792,-72.5331
-38.69821,-72.5337
-38.69853,-72.53439
-38.6986,-72.53451
-38.69891,-72.53515
-38.69931,-72.53592
-38.69999,-72.53723
-38.7004,-72.53801
-38.70057,-72.53834
-38.7007,-72.53862
-38.70101,-72.53925
-38.70134,-72.53993
-38.70216,-72.54159
-38.70265,-72.54262
-38.70272,-72.54276
-38.70282,-72.54295
-38.70325,-72.54386
-38.70332,-72.54399
-38.70338,-72.54411
-38.70339,-72.54412
-38.70343,-72.54421
-38.70351,-72.54436
-38.70378,-72.54489
-38.70433,-72.54596
-38.70434,-72.54599
-38.70454,-72.54631
-38.70475,-72.54664
-38.70507,-72.54711
-38.70524,-72.5473
-38.70537,-72.54744
-38.70568,-72.54773
-38.70577,-72.54782
-38.70592,-72.54796
-38.70619,-72.54819
-38.70666,-72.54863
-38.70689,-72.54885
-38.7071,-72.54902
-38.70738,-72.54923
-38.70761,-72.54941
-38.7077,-72.54947
-38.70824,-72.54986
-38.70835,-72.54993
-38.70858,-72.55008
-38.70871,-72.55016
-38.7089,-72.55033
-38.70998,-72.5512
-38.71007,-72.5513
-38.71013,-72.55136
-38.71018,-72.5514
-38.71088,-72.55189
-38.71128,-72.55217
-38.71151,-72.55234
-38.71183,-72.55259
-38.71202,-72.55273
-38.71226,-72.5529
-38.71247,-72.55304
-38.71266,-72.55316
-38.71303,-72.5534
-38.71368,-72.5538
-38.71379,-72.55386
-38.71397,-72.55398
-38.71406,-72.55405
-38.71463,-72.55445
-38.71468,-72.55449
-38.71556,-72.55509
-38.7158,-72.55527
-38.71593,-72.55537
-38.71602,-72.55544
-38.71668,-72.55592
-38.71681,-72.55601
-38.71682,-72.55602
-38.71726,-72.55629
-38.7174,-72.55638
-38.7176,-72.55654
-38.7177,-72.55661
-38.71775,-72.55665
-38.71781,-72.55669
-38.71791,-72.55676
-38.71791,-72.55747
-38.71793,-72.55786
-38.71794,-72.55797
-38.71796,-72.55807
-38.71796,-72.55824
-38.71799,-72.55851
-38.71803,-72.55887
-38.71806,-72.55912
-38.71809,-72.55948
-38.7181,-72.5597
-38.71814,-72.56016
-38.71816,-72.56031
-38.71823,-72.56095
-38.71834,-72.56136
-38.71837,-72.56154
-38.71843,-72.5621
-38.71844,-72.56219
-38.71844,-72.56226
-38.71846,-72.56248
-38.71848,-72.56268
-38.71856,-72.56337
-38.71862,-72.56397
-38.71866,-72.56427
-38.7187,-72.5646
-38.71878,-72.56577
-38.71878,-72.56583
-38.7188,-72.566
-38.71883,-72.56622
-38.71887,-72.56677
-38.71888,-72.56697
-38.71885,-72.56712
-38.71885,-72.56713
-38.71885,-72.56714
-38.71884,-72.56716
-38.71881,-72.56727
-38.71876,-72.56737
-38.71888,-72.5675
-38.71902,-72.56766
-38.7193,-72.56793
-38.71939,-72.56803
-38.72038,-72.56914
-38.72073,-72.56952
-38.7209,-72.57029
-38.72093,-72.57043
-38.72116,-72.57148
-38.72144,-72.57276
-38.72159,-72.57271
-38.72244,-72.5724
-38.72265,-72.57325
-38.72282,-72.57391
-38.72298,-72.57453
-38.72318,-72.57521
-38.72349,-72.57647
-38.72447,-72.57608
-38.72499,-72.57589
-38.72547,-72.57569
-38.72605,-72.57542
-38.72612,-72.57553
-38.72623,-72.5757
-38.72643,-72.57606
-38.72663,-72.57642
-38.72669,-72.57649
-38.72687,-72.57683
-38.72696,-72.57702
-38.72716,-72.57739
-38.7274,-72.57785
-38.72752,-72.57808
-38.72757,-72.57818
-38.72767,-72.57815
-38.72784,-72.57816
-38.728,-72.57817
-38.72814,-72.57817
-38.7283,-72.57818
-38.72859,-72.57826
-38.72875,-72.57831
-38.72913,-72.57845
-38.72928,-72.57849
-38.72933,-72.57816
-38.72953,-72.57687
-38.72984,-72.57695
-38.73056,-72.57714
-38.73117,-72.57728
-38.73156,-72.57737
-38.73242,-72.57759
-38.73257,-72.57763
-38.73357,-72.57789
-38.73376,-72.57793
-38.7346,-72.57813
-38.73491,-72.57812
-38.73535,-72.57818
-38.73592,-72.57883
-38.73627,-72.5792
-38.73647,-72.57943
-38.73679,-72.57978
-38.73728,-72.58038
-38.73733,-72.58043
-38.73768,-72.58081
-38.73757,-72.58154
-38.73751,-72.58193
-38.73741,-72.58264
-38.73732,-72.58322
-38.73712,-72.58452
-38.7371,-72.58463
-38.7369,-72.58595
-38.73671,-72.58717
-38.73668,-72.58738
-38.73651,-72.58854
-38.73632,-72.58988
-38.73622,-72.5905
-38.73611,-72.59115
-38.73625,-72.59118
-38.73717,-72.59145
-38.73796,-72.59161
-38.73818,-72.59166
-38.73799,-72.59302
-38.73777,-72.59441
-38.73759,-72.5957
-38.73757,-72.5958
-38.73753,-72.59615
-38.73747,-72.59654
-38.73744,-72.59668
-38.73741,-72.59692
-38.73739,-72.59704
-38.73731,-72.59756
-38.73722,-72.59821
-38.73713,-72.59883
-38.73702,-72.59965
-38.73693,-72.60026
-38.73683,-72.60103
-38.73678,-72.6013
-38.73662,-72.6023
-38.73658,-72.60254
-38.73657,-72.60261
-38.73653,-72.60283
-38.7365,-72.60296
-38.73647,-72.60317
-38.7364,-72.60355
-38.73629,-72.60416
-38.73618,-72.60487
-38.73617,-72.60495
-38.73613,-72.60516
-38.73605,-72.60565
-38.73599,-72.60594
-38.73597,-72.60608
-38.7358,-72.60703
-38.73577,-72.60714
-38.73572,-72.60742
-38.73568,-72.60768
-38.73561,-72.60804
-38.73553,-72.60852
-38.73545,-72.60898
-38.73541,-72.60922
-38.73536,-72.60953
-38.73533,-72.60969
-38.7353,-72.60982
-38.73523,-72.61004
-38.73495,-72.6108
-38.73487,-72.61102
-38.73482,-72.61119
-38.73462,-72.61177
-38.73444,-72.61226
-38.73418,-72.61298
-38.73401,-72.61344
-38.73398,-72.6135
-38.73388,-72.6138
-38.73362,-72.61454
-38.73357,-72.61468
-38.73353,-72.61481
-38.73343,-72.6151
-38.73335,-72.61532
-38.73307,-72.61612
-38.73274,-72.61702
-38.73283,-72.61706
-38.73305,-72.61715
-38.73323,-72.61722
-38.7334,-72.61728
-38.73382,-72.61747
-38.73399,-72.61744
-38.73414,-72.61751
-38.73432,-72.61758
-38.7348,-72.61775
-38.73534,-72.61796
-38.73575,-72.61826
-38.73644,-72.61854
-38.73682,-72.61869
-38.73718,-72.61884
-38.73716,-72.61892
-38.73714,-72.61903
-38.73709,-72.61922
-38.73761,-72.61942
-38.73816,-72.61965
-38.73851,-72.61978
-38.7387,-72.61986
-38.73879,-72.61989
-38.73892,-72.61994
-38.73896,-72.61996
-38.73913,-72.62002
-38.74009,-72.62042
-38.74013,-72.62043
-38.74021,-72.62046
-38.74038,-72.62053
-38.74059,-72.6206
-38.741,-72.61898
-38.74127,-72.61784
-38.74173,-72.61574
-38.74236,-72.61577
-38.74276,-72.6159
-38.7432,-72.61606
-38.74362,-72.61622
-38.74425,-72.61644
-38.74427,-72.61645
-38.74466,-72.61659
-38.74489,-72.61666
-38.74494,-72.61668
-38.74497,-72.6167
-38.74505,-72.61673
-38.74511,-72.61676
-38.74539,-72.61689
-38.74552,-72.617
-38.74607,-72.61717
-38.74616,-72.61721
-38.74625,-72.61725
-38.74632,-72.61728
-38.74675,-72.61746
-38.74715,-72.61761
-38.7472,-72.61763
-38.74721,-72.61764
-38.74725,-72.61764
-38.7473,-72.61764
-38.74769,-72.61776
-38.7479,-72.61783
-38.7481,-72.61789
-38.74832,-72.61797
-38.74866,-72.61811
-38.74921,-72.61721
-38.74949,-72.61673
-38.74967,-72.61646
-38.74968,-72.61644
-38.75033,-72.61546
-38.75047,-72.61564
-38.75075,-72.616
-38.75088,-72.61616
-38.751,-72.61633
-38.75113,-72.61649
-38.75117,-72.61654
-38.75134,-72.61675
-38.75161,-72.61711
-38.75173,-72.61728
-38.75202,-72.61765
-38.75223,-72.61792
-38.75233,-72.61805
-38.75264,-72.61845
-38.75355,-72.61959
-38.75364,-72.61969
-38.75389,-72.62005
-38.754,-72.62022
-38.75409,-72.62044
-38.75415,-72.62061
-38.75421,-72.62079
-38.75423,-72.62117
-38.75427,-72.62183
-38.75439,-72.62186
-38.75448,-72.6219
-38.75485,-72.622
-38.75532,-72.6221
-38.75585,-72.62222
-38.75601,-72.6229
-38.75611,-72.62329
-38.75617,-72.62355
-38.75633,-72.62417
-38.75648,-72.6248
-38.75651,-72.62488
-38.75656,-72.62511
-38.7566,-72.62545
-38.75664,-72.626
-38.7567,-72.62662
-38.75672,-72.62675
-38.75673,-72.62706
-38.75677,-72.62775
-38.75682,-72.62851
-38.75683,-72.62874
-38.75683,-72.6297
-38.75684,-72.62978
-38.75684,-72.63069
-38.75682,-72.63087
-38.75676,-72.63136
-38.7567,-72.63178
-38.75666,-72.63207
-38.75715,-72.63199
-38.75742,-72.6321
-38.75748,-72.63214
-38.75793,-72.63226
-38.75835,-72.63244
-38.75842,-72.63246
-38.75882,-72.63261
-38.75892,-72.63265
-38.75947,-72.63287
-38.75967,-72.633
-38.75996,-72.63313
-38.76025,-72.63325
-38.76063,-72.6334
-38.76072,-72.63393
-38.76078,-72.63438
-38.7608,-72.63447
-38.76081,-72.63462
-38.76082,-72.63468
-38.76082,-72.63473
-38.76082,-72.63482
-38.76081,-72.63487
-38.76067,-72.63549
-38.7605,-72.6359
-38.76037,-72.6366
-38.76023,-72.63698
-38.76011,-72.63756
-38.75988,-72.63838
-38.75975,-72.63883
-38.75962,-72.63936
-38.75952,-72.63985
-38.75948,-72.64005
-38.75946,-72.64013
-38.75945,-72.64023
-38.75945,-72.64035
-38.75945,-72.64056
-38.75948,-72.64081
-38.75951,-72.64098
-38.75964,-72.64181
-38.75968,-72.64183
-38.75966,-72.64194
-38.75964,-72.64209
-38.75963,-72.64214
-38.75961,-72.64223
-38.75958,-72.64232
-38.75957,-72.64234
-38.75957,-72.64236
-38.75957,-72.64237
-38.75956,-72.64238
-38.75956,-72.64239
-38.75956,-72.6424
-38.75956,-72.64241
-38.75955,-72.64243
-38.75955,-72.64244
-38.75955,-72.64245
-38.75955,-72.64246
-38.75954,-72.64247
-38.75954,-72.64248
-38.75954,-72.6425
-38.75954,-72.64251
-38.75953,-72.64252
-38.75953,-72.64253
-38.75953,-72.64254
-38.75952,-72.64255
-38.75952,-72.64256
-38.75952,-72.64258
-38.75952,-72.64259
-38.75951,-72.6426
-38.75951,-72.64261
-38.75951,-72.64262
-38.7595,-72.64263
-38.7595,-72.64264
-38.7595,-72.64266
-38.7595,-72.64267
-38.75949,-72.64268
-38.75949,-72.64269
-38.75949,-72.6427
-38.75948,-72.64271
-38.75948,-72.64272
-38.75948,-72.64274
-38.75948,-72.64275
-38.75947,-72.64276
-38.75947,-72.64277
-38.75947,-72.64278
-38.75946,-72.64279
-38.75946,-72.6428
-38.75946,-72.64282
-38.75945,-72.64283
-38.75945,-72.64284
-38.75945,-72.64285
-38.75945,-72.64286
-38.75944,-72.64287
-38.75944,-72.64289
-38.75944,-72.6429
-38.75943,-72.64291
-38.75943,-72.64292
-38.75943,-72.64293
-38.75942,-72.64294
-38.75942,-72.64295
-38.75942,-72.64297
-38.75942,-72.64298
-38.75941,-72.64299
-38.75941,-72.643
-38.75941,-72.64301
-38.7594,-72.64302
-38.7594,-72.64303
-38.7594,-72.64305
-38.75939,-72.64306
-38.75939,-72.64307
-38.75939,-72.64308
-38.75938,-72.64309
-38.75938,-72.6431
-38.75937,-72.64311
-38.75937,-72.64312
-38.75937,-72.64313
-38.75936,-72.64314
-38.75936,-72.64315
-38.75935,-72.64316
-38.75935,-72.64317
-38.75934,-72.64318
-38.75934,-72.64319
-38.75933,-72.6432
-38.75933,-72.64321
-38.75932,-72.64322
-38.75931,-72.64323
-38.75931,-72.64324
-38.7593,-72.64325
-38.7593,-72.64326
-38.75929,-72.64327
-38.75928,-72.64328
-38.75928,-72.64329
-38.75927,-72.64329
-38.75926,-72.64331
-38.75924,-72.64333
-38.75922,-72.64335
-38.75923,-72.64339
-38.75923,-72.64344
-38.75923,-72.64349
-38.75924,-72.64353
-38.75924,-72.64358
-38.75924,-72.64363
-38.75924,-72.64367
-38.75925,-72.64372
-38.75925,-72.64377
-38.75925,-72.64381
-38.75926,-72.64386
-38.75926,-72.64391
-38.75926,-72.64395
-38.75926,-72.644
-38.75927,-72.64405
-38.75927,-72.64409
-38.75927,-72.64414
-38.75927,-72.64419
-38.75928,-72.64423
-38.75928,-72.64428
-38.75928,-72.64433
-38.75929,-72.64437
-38.75929,-72.64442
-38.75929,-72.64446
-38.7593,-72.64451
-38.7593,-72.64456
-38.7593,-72.6446
-38.75931,-72.64465
-38.75931,-72.64469
-38.75931,-72.64474
-38.75932,-72.64479
-38.75932,-72.64483
-38.75932,-72.64488
-38.75933,-72.64492
-38.75933,-72.64497
-38.75933,-72.64502
-38.75933,-72.64506
-38.75934,-72.64511
-38.75934,-72.64515
-38.75934,-72.6452
-38.75935,-72.64525
-38.75935,-72.64529
-38.75935,-72.64534
-38.75936,-72.64538
-38.75936,-72.64543
-38.75936,-72.64548
-38.75937,-72.64552
-38.75937,-72.64557
-38.75937,-72.64562
-38.75938,-72.64566
-38.75938,-72.64571
-38.75938,-72.64575
-38.75939,-72.6458
-38.75939,-72.64585
-38.75939,-72.64589
-38.7594,-72.64594
-38.7594,-72.64598
-38.7594,-72.64603
-38.7594,-72.64608
-38.75941,-72.64612
-38.75941,-72.64617
-38.75941,-72.64621
-38.75942,-72.64626
-38.75942,-72.64631
-38.75942,-72.64635
-38.75943,-72.6464
-38.75943,-72.64644
-38.75943,-72.64649
-38.75944,-72.64654
-38.75944,-72.64658
-38.75944,-72.64663
-38.75945,-72.64667
-38.75945,-72.64672
-38.75945,-72.64677
-38.75946,-72.64681
-38.75946,-72.64686
-38.75946,-72.6469
-38.75947,-72.64695
-38.75947,-72.647
-38.75947,-72.64704
-38.75948,-72.64709
-38.75948,-72.64713
-38.75948,-72.64718
-38.75949,-72.64723
-38.75949,-72.64727
-38.7595,-72.64732
-38.7595,-72.64736
-38.7595,-72.64741
-38.75951,-72.64745
-38.75951,-72.64749
-38.75951,-72.64753
-38.75951,-72.64757
-38.75952,-72.64762
-38.75952,-72.64766
-38.75952,-72.6477
-38.75953,-72.64774
-38.75953,-72.64779
-38.75953,-72.64783
-38.75953,-72.64787
-38.75954,-72.64791
-38.75958,-72.64836
-38.7596,-72.64901
-38.75791,-72.64864
-38.67688,-72.50652
-38.75725,-72.64847
-38.75721,-72.64819
-38.75717,-72.64723
-38.75717,-72.64715
-38.75714,-72.64683
-38.75711,-72.64627
-38.75709,-72.64602
-38.75707,-72.64562
-38.75699,-72.64455
-38.75694,-72.64388
-38.75686,-72.64284
-38.75682,-72.6422
-38.75678,-72.64169
-38.75676,-72.64112
-38.75674,-72.641
-38.75674,-72.64095
-38.75672,-72.64088
-38.75671,-72.64081
-38.75666,-72.64054
-38.75643,-72.63977
-38.7565,-72.63934
-38.7563,-72.63931
-38.7562,-72.6393
-38.75609,-72.63929
-38.75596,-72.63927
-38.75587,-72.63925
-38.75577,-72.63923
-38.75572,-72.63921
-38.7557,-72.63919
-38.75553,-72.63912
-38.75514,-72.63896
-38.75509,-72.63894
-38.75438,-72.63879
-38.75423,-72.63875
-38.75354,-72.63862
-38.7533,-72.63852
-38.75319,-72.63847
-38.75302,-72.6384
-38.75279,-72.63831
-38.75245,-72.63817
-38.75222,-72.63807
-38.75186,-72.63788
-38.75119,-72.6376
-38.75068,-72.63743
-38.75017,-72.63725
-38.74984,-72.63711
-38.74977,-72.63709
-38.74948,-72.63699
-38.74927,-72.6369
-38.74918,-72.63687
-38.74916,-72.63686
-38.74913,-72.63683
-38.74848,-72.63641
-38.748,-72.63605
-38.74778,-72.63582
-38.74632,-72.63469
-38.74589,-72.63435
-38.74545,-72.63392
-38.74499,-72.63349
-38.7449,-72.63339
-38.74469,-72.63319
-38.74452,-72.633
-38.74434,-72.63281
-38.7437,-72.63209
-38.74345,-72.6318
-38.74334,-72.63167
-38.74314,-72.63144
-38.74288,-72.63117
-38.74285,-72.63115
-38.74281,-72.63112
-38.74269,-72.63107
-38.74253,-72.63101
-38.74243,-72.63096
-38.74214,-72.63084
-38.74179,-72.63073
-38.74168,-72.63069
-38.74156,-72.63064
-38.74134,-72.63055
-38.74122,-72.63051
-38.74101,-72.63042
-38.74084,-72.63036
-38.7407,-72.63031
-38.74055,-72.63026
-38.74045,-72.63022
-38.74007,-72.63008
-38.73991,-72.63002
-38.73969,-72.62994
-38.73942,-72.62983
-38.7393,-72.62978
-38.73921,-72.62975
-38.73894,-72.62966
-38.73847,-72.62943
-38.73827,-72.62935
-38.73777,-72.62915
-38.73748,-72.62905
-38.73726,-72.62898
-38.73685,-72.62883
-38.73644,-72.62868
-38.7364,-72.62867
-38.73632,-72.62863
-38.73612,-72.62855
-38.73594,-72.62847
-38.73572,-72.62839
-38.73543,-72.6283
-38.73534,-72.62827
-38.73515,-72.62818
-38.73495,-72.62809
-38.73487,-72.62806
-38.73435,-72.62787
-38.73421,-72.62783
-38.73404,-72.62776
-38.73383,-72.62767
-38.73359,-72.62758
-38.73344,-72.62752
-38.73332,-72.62749
-38.7328,-72.62729
-38.73273,-72.62727
-38.73253,-72.62717
-38.73231,-72.62708
-38.73219,-72.62705
-38.73192,-72.62695
-38.7318,-72.62691
-38.73119,-72.62668
-38.73084,-72.62655
-38.73036,-72.62638
-38.73029,-72.62635
-38.73024,-72.62634
-38.73021,-72.62608
-38.73018,-72.62588
-38.73015,-72.62571
-38.73012,-72.62554
-38.7301,-72.6254
-38.73006,-72.62527
-38.73003,-72.62514
-38.73001,-72.62502
-38.73006,-72.6249
-38.7301,-72.62479
-38.73024,-72.62438
-38.73041,-72.62388
-38.73055,-72.62351
-38.73067,-72.62319
-38.73081,-72.6228
-38.73106,-72.62209
-38.73132,-72.62139
-38.73133,-72.62133
-38.73154,-72.62071
-38.73161,-72.62052
-38.73183,-72.61992
-38.73196,-72.61948
-38.73224,-72.61875
-38.73242,-72.61823
-38.7325,-72.61802
-38.73255,-72.61785
-38.73283,-72.61706
-38.73321,-72.61605
-38.73345,-72.61537
-38.73354,-72.6151
-38.73356,-72.61503
-38.73368,-72.61468
-38.73374,-72.61452
-38.73407,-72.61355
-38.73409,-72.61351
-38.73428,-72.61303
-38.73452,-72.61231
-38.73466,-72.61195
-38.7347,-72.61181
-38.7349,-72.61125
-38.73501,-72.61092
-38.73533,-72.61003
-38.73536,-72.60989
-38.73543,-72.60956
-38.73556,-72.6088
-38.73561,-72.60855
-38.73566,-72.60827
-38.7358,-72.60745
-38.73585,-72.60717
-38.73587,-72.6071
-38.73605,-72.60611
-38.73607,-72.60601
-38.73612,-72.60573
-38.73625,-72.60497
-38.73629,-72.60477
-38.73641,-72.60421
-38.7365,-72.60358
-38.73658,-72.60317
-38.7367,-72.60245
-38.73673,-72.60231
-38.73682,-72.60171
-38.73685,-72.60151
-38.73688,-72.60131
-38.73691,-72.60106
-38.73698,-72.60058
-38.73701,-72.60036
-38.73706,-72.60001
-38.73708,-72.59993
-38.73711,-72.59988
-38.73714,-72.59984
-38.73718,-72.59979
-38.73726,-72.59973
-38.73753,-72.59981
-38.73773,-72.59987
-38.7379,-72.59992
-38.73793,-72.59989
-38.73796,-72.59985
-38.73799,-72.59981
-38.73801,-72.59978
-38.73803,-72.59972
-38.73804,-72.59967
-38.7381,-72.59921
-38.73821,-72.59845
-38.73821,-72.59842
-38.73825,-72.59818
-38.73828,-72.59801
-38.73809,-72.59767
-38.73781,-72.59715
-38.73747,-72.59654
-38.73696,-72.59559
-38.73686,-72.59539
-38.73663,-72.59496
-38.7367,-72.59452
-38.73676,-72.5941
-38.73698,-72.59272
-38.73717,-72.59145
-38.73722,-72.59114
-38.73735,-72.59014
-38.73754,-72.5888
-38.73773,-72.58744
-38.73794,-72.58621
-38.73795,-72.58617
-38.73798,-72.58593
-38.73801,-72.58572
-38.73814,-72.58481
-38.73833,-72.5835
-38.73837,-72.58327
-38.73852,-72.5822
-38.73856,-72.58178
-38.73849,-72.58174
-38.73839,-72.58167
-38.73833,-72.58162
-38.73824,-72.5815
-38.73794,-72.58111
-38.73768,-72.58081
-38.73733,-72.58043
-38.73728,-72.58038
-38.73679,-72.57978
-38.73647,-72.57943
-38.73627,-72.5792
-38.73592,-72.57883
-38.73535,-72.57818
-38.73523,-72.57806
-38.73502,-72.57782
-38.73477,-72.57754
-38.73474,-72.57751
-38.73457,-72.5773
-38.73452,-72.57725
-38.73448,-72.5772
-38.73444,-72.57713
-38.73434,-72.57695
-38.73427,-72.57677
-38.73423,-72.57673
